candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Clara Luz Flores,652.6,3263,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.0625,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,5,40,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.083333333,1,07/03/21,11
Clara Luz Flores,0,128,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,6,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,26.88888886,121,07/03/21,11
Clara Luz Flores,5,40,07/03/21,11
Clara Luz Flores,0,128,07/03/21,11
Clara Luz Flores,0.166666668,3,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,27,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.166666667,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.142857143,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.142857143,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,2,07/03/21,11
Clara Luz Flores,0,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,1.6,16,07/03/21,11
Clara Luz Flores,1.875,15,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,19,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,1.4,7,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0.666666666,3,08/03/21,11
Clara Luz Flores,0.333333333,1,08/03/21,11
Clara Luz Flores,0,27,08/03/21,11
Clara Luz Flores,0.272727273,3,08/03/21,11
Clara Luz Flores,0.272727273,3,08/03/21,11
Clara Luz Flores,0,8,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,0,69,08/03/21,11
Clara Luz Flores,0,64,08/03/21,11
Clara Luz Flores,0,13,08/03/21,11
Clara Luz Flores,0,69,08/03/21,11
Clara Luz Flores,0,76,08/03/21,11
Clara Luz Flores,0,19,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,0.272727273,1,08/03/21,11
Clara Luz Flores,0.4,2,08/03/21,11
Clara Luz Flores,0,10,08/03/21,11
Clara Luz Flores,8.999999991,27,08/03/21,11
Clara Luz Flores,0.0625,1,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,1.500000003,9,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,4.2,21,08/03/21,11
Clara Luz Flores,25.0769231,163,08/03/21,11
Clara Luz Flores,0.4,1,08/03/21,11
Clara Luz Flores,25.0769231,163,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,19.25,77,08/03/21,11
Clara Luz Flores,0,64,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,25.0769231,163,08/03/21,11
Clara Luz Flores,19.25,77,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,3.375,27,08/03/21,11
Clara Luz Flores,1.857142859,13,08/03/21,11
Clara Luz Flores,1.857142859,13,08/03/21,11
Clara Luz Flores,25.0769231,163,08/03/21,11
Clara Luz Flores,16.1,161,08/03/21,11
Clara Luz Flores,2,5,08/03/21,11
Clara Luz Flores,0,1,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,16.1,161,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,40.18181822,221,08/03/21,11
Clara Luz Flores,0,5,08/03/21,11
Clara Luz Flores,7.153846161,93,08/03/21,11
Clara Luz Flores,16.1,161,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0.249999999,3,08/03/21,11
Clara Luz Flores,16.1,161,08/03/21,11
Clara Luz Flores,16.1,161,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,0,0,08/03/21,11
Clara Luz Flores,13.8,69,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,1.857142859,13,09/03/21,11
Clara Luz Flores,0,7,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,25.0769231,163,09/03/21,11
Clara Luz Flores,0,2,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,3,12,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,13.8,69,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0.111111111,1,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0.818181819,3,09/03/21,11
Clara Luz Flores,25.0769231,163,09/03/21,11
Clara Luz Flores,0,94,09/03/21,11
Clara Luz Flores,0,4,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,97,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,22.8,114,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,2.266666678,34,09/03/21,11
Clara Luz Flores,131.25,525,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,16,09/03/21,11
Clara Luz Flores,652.6,3263,09/03/21,11
Clara Luz Flores,0,4,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,97,09/03/21,11
Clara Luz Flores,0.142857143,1,09/03/21,11
Clara Luz Flores,0,1,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,4,16,09/03/21,11
Clara Luz Flores,17.625,141,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0.125,1,09/03/21,11
Clara Luz Flores,0.500000001,3,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,2.666666656,32,09/03/21,11
Clara Luz Flores,10.85714287,76,09/03/21,11
Clara Luz Flores,2.666666656,32,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,108.9999999,981,09/03/21,11
Clara Luz Flores,2.999999997,27,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,540,09/03/21,11
Clara Luz Flores,0,93,09/03/21,11
Clara Luz Flores,17.625,141,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,09/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,96.6,161,10/03/21,11
Clara Luz Flores,22.8,114,10/03/21,11
Clara Luz Flores,131.25,525,10/03/21,11
Clara Luz Flores,0,93,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,3,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,0.166666667,1,10/03/21,11
Clara Luz Flores,3.428571432,24,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,15,10/03/21,11
Clara Luz Flores,0,145,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,105,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,22.8,114,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,22.8,114,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1.11111111,5,10/03/21,11
Clara Luz Flores,22.8,114,10/03/21,11
Clara Luz Flores,0,3,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,1.42857143,5,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1,1,10/03/21,11
Clara Luz Flores,2.916666655,35,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,173,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,173,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,12,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,0.222222222,2,10/03/21,11
Clara Luz Flores,0,56,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,131.25,525,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,0,539,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,108.9999999,981,10/03/21,11
Clara Luz Flores,0,156,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0.032258065,1,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,6,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,0,81,10/03/21,11
Clara Luz Flores,1.857142859,13,10/03/21,11
Clara Luz Flores,0,156,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,0,97,10/03/21,11
Clara Luz Flores,13.14285716,46,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,96.6,161,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,1.666666665,15,10/03/21,11
Clara Luz Flores,13.14285716,46,10/03/21,11
Clara Luz Flores,0.5,1,10/03/21,11
Clara Luz Flores,8.88888888,80,10/03/21,11
Clara Luz Flores,0,2,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1.42857143,5,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,4.625,37,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,81,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,15,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,96.6,161,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,2.400000012,36,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,0,91,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,173,10/03/21,11
Clara Luz Flores,0,539,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,105,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,0.25,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.888888888,8,10/03/21,11
Clara Luz Flores,5.115384554,133,10/03/21,11
Clara Luz Flores,3.2,16,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,347,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,12.66666664,95,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,133,10/03/21,11
Clara Luz Flores,0,81,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,347,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.500000001,3,10/03/21,11
Clara Luz Flores,0,201,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.1,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.25,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.333333333,1,10/03/21,11
Clara Luz Flores,0.25,2,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,4.555555551,41,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,133,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,0,347,10/03/21,11
Clara Luz Flores,0,133,10/03/21,11
Clara Luz Flores,0,91,10/03/21,11
Clara Luz Flores,0,347,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,540,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,396,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,81,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,4.272727277,47,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,91,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,201,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,18.3,183,10/03/21,11
Clara Luz Flores,2.400000012,36,10/03/21,11
Clara Luz Flores,0,145,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0.5,1,10/03/21,11
Clara Luz Flores,0,133,10/03/21,11
Clara Luz Flores,0,396,10/03/21,11
Clara Luz Flores,19.83333337,119,10/03/21,11
Clara Luz Flores,0,105,10/03/21,11
Clara Luz Flores,36.57142861,256,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,156,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.333333334,2,10/03/21,11
Clara Luz Flores,0.083333333,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.8,4,10/03/21,11
Clara Luz Flores,3.000000006,18,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,97,10/03/21,11
Clara Luz Flores,0,145,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,17.99999998,54,10/03/21,11
Clara Luz Flores,19.83333337,119,10/03/21,11
Clara Luz Flores,0.25,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.500000001,3,10/03/21,11
Clara Luz Flores,0.111111111,1,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,2.333333331,21,10/03/21,11
Clara Luz Flores,9.99999999,90,10/03/21,11
Clara Luz Flores,7.25,58,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,17.99999998,54,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,1.666666665,15,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,18.3,183,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,3.666666663,33,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,432,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.285714286,2,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,39.83333341,239,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,219.7777776,989,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,219.7777776,989,10/03/21,11
Clara Luz Flores,219.7777776,989,10/03/21,11
Clara Luz Flores,0,10,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,163,10/03/21,11
Clara Luz Flores,0,97,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,163,10/03/21,11
Clara Luz Flores,0,658,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,36.1904761,380,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,219.7777776,989,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,219.7777776,989,10/03/21,11
Clara Luz Flores,0,145,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,5.75,46,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,2,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,12,60,10/03/21,11
Clara Luz Flores,0,5,10/03/21,11
Clara Luz Flores,0,10,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,12,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.0625,1,10/03/21,11
Clara Luz Flores,0,186,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,618,10/03/21,11
Clara Luz Flores,39.83333341,239,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,511,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.2,1,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0.125,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,3.33333333,10,10/03/21,11
Clara Luz Flores,0.125,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,114,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,2154,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,2.6,13,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,77,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,836,10/03/21,11
Clara Luz Flores,0,15,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.214285713,3,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,156,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
Clara Luz Flores,0,25,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1433.16667,8599,10/03/21,11
